Lendo Dados Arquivo... f1-exp4096.dat
Transpondo dados...
/*-----------------------------------------------------------------
* NUMERO INDIVIDUOS: 512 	 CROSS-OVER: 0.90
* NUMERO GERACOES  : 390 	 MUTACAO   : 0.10
* NUM MAXIMO NOS   : 128 	 ELITISMO  : 0.05
* PROFUNDIDADE MAX : 6 	 
* M: 4096 	 N: 3
* NUM_OPBIN: 4 	 NUM_OPUN: 4
* NUM_CTES: 1 	 SEED: 10
*------------------------------------------------------------------
(sqrt(-inf)) | Numero de nos: 2 | Erro: 3815.2561035156250000000000000 |

-----------
GERACAO 176: 
Evol time = 0.01559996604919433600000000000000
Aval time = 13.47903990745544400000000000000000
Iter time = 13.49463987350463900000000000000000
MELHOR: (-(X1)(X1)) | Numero de nos: 3 | Erro: 60.3440437316894531250000000 |

-----------
GERACAO 177: 
Evol time = 0.00000000000000000000000000000000
Aval time = 13.52863812446594200000000000000000
Iter time = 13.52863812446594200000000000000000
MELHOR: (-(X1)(X1)) | Numero de nos: 3 | Erro: 60.3440437316894531250000000 |

-----------
GERACAO 178: 
Evol time = 0.00000000000000000000000000000000
Aval time = 13.88003706932067900000000000000000
Iter time = 13.88003706932067900000000000000000
MELHOR: (-(X1)(X1)) | Numero de nos: 3 | Erro: 60.3440437316894531250000000 |

-----------
GERACAO 179: 
Evol time = 0.00000000000000000000000000000000
Aval time = 13.94107484817504900000000000000000
Iter time = 13.94107484817504900000000000000000
MELHOR: (-(X1)(X1)) | Numero de nos: 3 | Erro: 60.3440437316894531250000000 |

-----------
GERACAO 180: 
Evol time = 0.01559996604919433600000000000000
Aval time = 13.71551108360290500000000000000000
Iter time = 13.73111104965210000000000000000000
MELHOR: (-(X1)(X1)) | Numero de nos: 3 | Erro: 60.3440437316894531250000000 |

-----------
GERACAO 181: 
Evol time = 0.00000000000000000000000000000000
Aval time = 13.51523208618164100000000000000000
Iter time = 13.51523208618164100000000000000000
MELHOR: (-(X1)(X1)) | Numero de nos: 3 | Erro: 60.3440437316894531250000000 |

-----------
GERACAO 182: 
Evol time = 0.00000000000000000000000000000000
Aval time = 13.78243184089660600000000000000000
Iter time = 13.78243184089660600000000000000000
MELHOR: (-(X1)(X1)) | Numero de nos: 3 | Erro: 60.3440437316894531250000000 |

-----------
GERACAO 183: 
Evol time = 0.00000000000000000000000000000000
Aval time = 13.53083205223083500000000000000000
Iter time = 13.53083205223083500000000000000000
MELHOR: (-(X1)(X1)) | Numero de nos: 3 | Erro: 60.3440437316894531250000000 |

-----------
GERACAO 184: 
Evol time = 0.00000000000000000000000000000000
Aval time = 14.00043201446533200000000000000000
Iter time = 14.00043201446533200000000000000000
MELHOR: (-(X1)(X1)) | Numero de nos: 3 | Erro: 60.3440437316894531250000000 |

-----------
GERACAO 185: 
Evol time = 0.00000000000000000000000000000000
Aval time = 13.21683096885681200000000000000000
Iter time = 13.21683096885681200000000000000000
MELHOR: (-(X1)(X1)) | Numero de nos: 3 | Erro: 60.3440437316894531250000000 |

-----------
GERACAO 186: 
Evol time = 0.00000000000000000000000000000000
Aval time = 13.31983304023742700000000000000000
Iter time = 13.31983304023742700000000000000000
MELHOR: (-(X1)(X1)) | Numero de nos: 3 | Erro: 60.3440437316894531250000000 |

-----------
GERACAO 187: 
Evol time = 0.00000000000000000000000000000000
Aval time = 13.41063094139099100000000000000000
Iter time = 13.41063094139099100000000000000000
MELHOR: (-(X1)(X1)) | Numero de nos: 3 | Erro: 60.3440437316894531250000000 |

-----------
GERACAO 188: 
Evol time = 0.00000000000000000000000000000000
Aval time = 13.59342598915100100000000000000000
Iter time = 13.59342598915100100000000000000000
MELHOR: (-(X1)(X1)) | Numero de nos: 3 | Erro: 60.3440437316894531250000000 |

-----------
GERACAO 189: 
Evol time = 0.00100111961364746090000000000000
Aval time = 12.83388185501098600000000000000000
Iter time = 12.83488297462463400000000000000000
MELHOR: (-(X1)(X1)) | Numero de nos: 3 | Erro: 60.3440437316894531250000000 |

-----------
GERACAO 190: 
Evol time = 0.00000000000000000000000000000000
Aval time = 12.40982913970947300000000000000000
Iter time = 12.40982913970947300000000000000000
MELHOR: (-(X1)(X1)) | Numero de nos: 3 | Erro: 60.3440437316894531250000000 |

-----------
GERACAO 191: 
Evol time = 0.00000000000000000000000000000000
Aval time = 13.04263091087341300000000000000000
Iter time = 13.04263091087341300000000000000000
MELHOR: (-(X1)(X1)) | Numero de nos: 3 | Erro: 60.3440437316894531250000000 |

-----------
GERACAO 192: 
Evol time = 0.00000000000000000000000000000000
Aval time = 12.55922913551330600000000000000000
Iter time = 12.55922913551330600000000000000000
MELHOR: (-(X1)(X1)) | Numero de nos: 3 | Erro: 60.3440437316894531250000000 |

-----------
GERACAO 193: 
Evol time = 0.00000000000000000000000000000000
Aval time = 13.07774591445922900000000000000000
Iter time = 13.07774591445922900000000000000000
MELHOR: (-(X1)(X1)) | Numero de nos: 3 | Erro: 60.3440437316894531250000000 |

-----------
GERACAO 194: 
Evol time = 0.00000000000000000000000000000000
Aval time = 12.59955096244812000000000000000000
Iter time = 12.59955096244812000000000000000000
MELHOR: (-(X1)(X1)) | Numero de nos: 3 | Erro: 60.3440437316894531250000000 |

-----------
GERACAO 195: 
Evol time = 0.00000000000000000000000000000000
Aval time = 13.16583299636840800000000000000000
Iter time = 13.16583299636840800000000000000000
MELHOR: (-(X1)(X1)) | Numero de nos: 3 | Erro: 60.3440437316894531250000000 |

-----------
GERACAO 196: 
Evol time = 0.00000000000000000000000000000000
Aval time = 12.55525898933410600000000000000000
Iter time = 12.55525898933410600000000000000000
MELHOR: (-(X1)(X1)) | Numero de nos: 3 | Erro: 60.3440437316894531250000000 |

-----------
GERACAO 197: 
Evol time = 0.00099992752075195313000000000000
Aval time = 12.98225712776184100000000000000000
Iter time = 12.98325705528259300000000000000000
MELHOR: (-(X1)(X1)) | Numero de nos: 3 | Erro: 60.3440437316894531250000000 |

-----------
GERACAO 198: 
Evol time = 0.00000000000000000000000000000000
Aval time = 12.61885786056518600000000000000000
Iter time = 12.61885786056518600000000000000000
MELHOR: (-(X1)(X1)) | Numero de nos: 3 | Erro: 60.3440437316894531250000000 |

-----------
GERACAO 199: 
Evol time = 0.00000000000000000000000000000000
Aval time = 13.31663918495178200000000000000000
Iter time = 13.31663918495178200000000000000000
MELHOR: (-(X1)(X1)) | Numero de nos: 3 | Erro: 60.3440437316894531250000000 |

-----------
GERACAO 200: 
Evol time = 0.00000000000000000000000000000000
Aval time = 13.08745288848877000000000000000000
Iter time = 13.08745288848877000000000000000000
MELHOR: (-(X1)(X1)) | Numero de nos: 3 | Erro: 60.3440437316894531250000000 |

-----------
GERACAO 201: 
Evol time = 0.00000000000000000000000000000000
Aval time = 13.26526498794555700000000000000000
Iter time = 13.26526498794555700000000000000000
MELHOR: (-(X1)(X1)) | Numero de nos: 3 | Erro: 60.3440437316894531250000000 |

-----------
GERACAO 202: 
Evol time = 0.00000000000000000000000000000000
Aval time = 13.78026008605957000000000000000000
Iter time = 13.78026008605957000000000000000000
MELHOR: (-(X1)(X1)) | Numero de nos: 3 | Erro: 60.3440437316894531250000000 |

-----------
GERACAO 203: 
Evol time = 0.00000000000000000000000000000000
Aval time = 13.81346392631530800000000000000000
Iter time = 13.81346392631530800000000000000000
MELHOR: (-(X1)(X1)) | Numero de nos: 3 | Erro: 60.3440437316894531250000000 |

-----------
GERACAO 204: 
Evol time = 0.00000000000000000000000000000000
Aval time = 13.53164315223693800000000000000000
Iter time = 13.53164315223693800000000000000000
MELHOR: (-(X1)(X1)) | Numero de nos: 3 | Erro: 60.3440437316894531250000000 |

-----------
GERACAO 205: 
Evol time = 0.00000000000000000000000000000000
Aval time = 12.82583880424499500000000000000000
Iter time = 12.82583880424499500000000000000000
MELHOR: (-(X1)(X1)) | Numero de nos: 3 | Erro: 60.3440437316894531250000000 |

-----------
GERACAO 206: 
Evol time = 0.00000000000000000000000000000000
Aval time = 12.02944016456604000000000000000000
Iter time = 12.02944016456604000000000000000000
MELHOR: (-(X1)(X1)) | Numero de nos: 3 | Erro: 60.3440437316894531250000000 |

-----------
GERACAO 207: 
Evol time = 0.00000000000000000000000000000000
Aval time = 12.11182785034179700000000000000000
Iter time = 12.11182785034179700000000000000000
MELHOR: (-(X1)(X1)) | Numero de nos: 3 | Erro: 60.3440437316894531250000000 |

-----------
GERACAO 208: 
Evol time = 0.00000000000000000000000000000000
Aval time = 12.31063318252563500000000000000000
Iter time = 12.31063318252563500000000000000000
MELHOR: (-(X1)(X1)) | Numero de nos: 3 | Erro: 60.3440437316894531250000000 |

-----------
GERACAO 209: 
Evol time = 0.00000000000000000000000000000000
Aval time = 12.64563083648681600000000000000000
Iter time = 12.64563083648681600000000000000000
MELHOR: (-(X1)(X1)) | Numero de nos: 3 | Erro: 60.3440437316894531250000000 |

-----------
GERACAO 210: 
Evol time = 0.00000000000000000000000000000000
Aval time = 12.91902995109558100000000000000000
Iter time = 12.91902995109558100000000000000000
MELHOR: (-(X1)(X1)) | Numero de nos: 3 | Erro: 60.3440437316894531250000000 |

-----------
GERACAO 211: 
Evol time = 0.00000000000000000000000000000000
Aval time = 12.41102600097656300000000000000000
Iter time = 12.41102600097656300000000000000000
MELHOR: (-(X1)(X1)) | Numero de nos: 3 | Erro: 60.3440437316894531250000000 |

-----------
GERACAO 212: 
Evol time = 0.00000000000000000000000000000000
Aval time = 12.64842820167541500000000000000000
Iter time = 12.64842820167541500000000000000000
MELHOR: (-(X1)(X1)) | Numero de nos: 3 | Erro: 60.3440437316894531250000000 |

-----------
GERACAO 213: 
Evol time = 0.00000000000000000000000000000000
Aval time = 12.44483494758606000000000000000000
Iter time = 12.44483494758606000000000000000000
MELHOR: (-(X1)(X1)) | Numero de nos: 3 | Erro: 60.3440437316894531250000000 |

-----------
GERACAO 214: 
Evol time = 0.00000000000000000000000000000000
Aval time = 13.08944487571716300000000000000000
Iter time = 13.08944487571716300000000000000000
MELHOR: (-(X1)(X1)) | Numero de nos: 3 | Erro: 60.3440437316894531250000000 |

-----------
GERACAO 215: 
Evol time = 0.00000000000000000000000000000000
Aval time = 12.84422802925109900000000000000000
Iter time = 12.84422802925109900000000000000000
MELHOR: (-(X1)(X1)) | Numero de nos: 3 | Erro: 60.3440437316894531250000000 |

-----------
GERACAO 216: 
Evol time = 0.00000000000000000000000000000000
Aval time = 12.77804303169250500000000000000000
Iter time = 12.77804303169250500000000000000000
MELHOR: (-(X1)(X1)) | Numero de nos: 3 | Erro: 60.3440437316894531250000000 |

-----------
GERACAO 217: 
Evol time = 0.00000000000000000000000000000000
Aval time = 12.36462712287902800000000000000000
Iter time = 12.36462712287902800000000000000000
MELHOR: (-(X1)(X1)) | Numero de nos: 3 | Erro: 60.3440437316894531250000000 |

-----------
GERACAO 218: 
Evol time = 0.00000000000000000000000000000000
Aval time = 12.02603077888488800000000000000000
Iter time = 12.02603077888488800000000000000000
MELHOR: (-(X1)(X1)) | Numero de nos: 3 | Erro: 60.3440437316894531250000000 |

-----------
GERACAO 219: 
Evol time = 0.00000000000000000000000000000000
Aval time = 12.35862708091735800000000000000000
Iter time = 12.35862708091735800000000000000000
MELHOR: (-(X1)(X1)) | Numero de nos: 3 | Erro: 60.3440437316894531250000000 |

-----------
GERACAO 220: 
Evol time = 0.00000000000000000000000000000000
Aval time = 12.57942891120910600000000000000000
Iter time = 12.57942891120910600000000000000000
MELHOR: (-(X1)(X1)) | Numero de nos: 3 | Erro: 60.3440437316894531250000000 |

-----------
GERACAO 221: 
Evol time = 0.00000000000000000000000000000000
Aval time = 12.50163507461547900000000000000000
Iter time = 12.50163507461547900000000000000000
MELHOR: (-(X1)(X1)) | Numero de nos: 3 | Erro: 60.3440437316894531250000000 |

-----------
GERACAO 222: 
Evol time = 0.00000000000000000000000000000000
Aval time = 12.78123307228088400000000000000000
Iter time = 12.78123307228088400000000000000000
MELHOR: (-(X1)(X1)) | Numero de nos: 3 | Erro: 60.3440437316894531250000000 |

-----------
GERACAO 223: 
Evol time = 0.00000000000000000000000000000000
Aval time = 13.29983186721801800000000000000000
Iter time = 13.29983186721801800000000000000000
MELHOR: (-(X1)(X1)) | Numero de nos: 3 | Erro: 60.3440437316894531250000000 |

-----------
GERACAO 224: 
Evol time = 0.00000000000000000000000000000000
Aval time = 13.37343001365661600000000000000000
Iter time = 13.37343001365661600000000000000000
MELHOR: (-(X1)(X1)) | Numero de nos: 3 | Erro: 60.3440437316894531250000000 |

-----------
GERACAO 225: 
Evol time = 0.00000000000000000000000000000000
Aval time = 13.58763313293457000000000000000000
Iter time = 13.58763313293457000000000000000000
MELHOR: (-(X1)(X1)) | Numero de nos: 3 | Erro: 60.3440437316894531250000000 |

-----------
GERACAO 226: 
Evol time = 0.00000000000000000000000000000000
Aval time = 13.94043207168579100000000000000000
Iter time = 13.94043207168579100000000000000000
MELHOR: (-(X1)(X1)) | Numero de nos: 3 | Erro: 60.3440437316894531250000000 |

-----------
GERACAO 227: 
Evol time = 0.00000000000000000000000000000000
Aval time = 14.13983297348022500000000000000000
Iter time = 14.13983297348022500000000000000000
MELHOR: (-(X1)(X1)) | Numero de nos: 3 | Erro: 60.3440437316894531250000000 |

-----------
GERACAO 228: 
Evol time = 0.00000000000000000000000000000000
Aval time = 14.16863489151001000000000000000000
Iter time = 14.16863489151001000000000000000000
MELHOR: (-(X1)(X1)) | Numero de nos: 3 | Erro: 60.3440437316894531250000000 |

-----------
GERACAO 229: 
Evol time = 0.00000000000000000000000000000000
Aval time = 13.59703397750854500000000000000000
Iter time = 13.59703397750854500000000000000000
MELHOR: (-(X1)(X1)) | Numero de nos: 3 | Erro: 60.3440437316894531250000000 |

-----------
GERACAO 230: 
Evol time = 0.00000000000000000000000000000000
Aval time = 13.84286308288574200000000000000000
Iter time = 13.84286308288574200000000000000000
MELHOR: (-(X1)(X1)) | Numero de nos: 3 | Erro: 60.3440437316894531250000000 |

-----------
GERACAO 231: 
Evol time = 0.00000000000000000000000000000000
Aval time = 13.94867396354675300000000000000000
Iter time = 13.94867396354675300000000000000000
MELHOR: (-(X1)(X1)) | Numero de nos: 3 | Erro: 60.3440437316894531250000000 |

-----------
GERACAO 232: 
Evol time = 0.00000000000000000000000000000000
Aval time = 13.95666694641113300000000000000000
Iter time = 13.95666694641113300000000000000000
MELHOR: (-(X1)(X1)) | Numero de nos: 3 | Erro: 60.3440437316894531250000000 |

-----------
GERACAO 233: 
Evol time = 0.00000000000000000000000000000000
Aval time = 14.39665293693542500000000000000000
Iter time = 14.39665293693542500000000000000000
MELHOR: (-(X1)(X1)) | Numero de nos: 3 | Erro: 60.3440437316894531250000000 |

-----------
GERACAO 234: 
Evol time = 0.00000000000000000000000000000000
Aval time = 13.72703313827514600000000000000000
Iter time = 13.72703313827514600000000000000000
MELHOR: (-(X1)(X1)) | Numero de nos: 3 | Erro: 60.3440437316894531250000000 |

-----------
GERACAO 235: 
Evol time = 0.00000000000000000000000000000000
Aval time = 13.45103788375854500000000000000000
Iter time = 13.45103788375854500000000000000000
MELHOR: (-(X1)(X1)) | Numero de nos: 3 | Erro: 60.3440437316894531250000000 |

-----------
GERACAO 236: 
Evol time = 0.00000000000000000000000000000000
Aval time = 13.98343515396118200000000000000000
Iter time = 13.98343515396118200000000000000000
MELHOR: (-(X1)(X1)) | Numero de nos: 3 | Erro: 60.3440437316894531250000000 |

-----------
GERACAO 237: 
Evol time = 0.00000000000000000000000000000000
Aval time = 13.97347402572631800000000000000000
Iter time = 13.97347402572631800000000000000000
MELHOR: (-(X1)(X1)) | Numero de nos: 3 | Erro: 60.3440437316894531250000000 |

-----------
GERACAO 238: 
Evol time = 0.00000000000000000000000000000000
Aval time = 14.13943600654602100000000000000000
Iter time = 14.13943600654602100000000000000000
MELHOR: (-(X1)(X1)) | Numero de nos: 3 | Erro: 60.3440437316894531250000000 |

-----------
GERACAO 239: 
Evol time = 0.00000000000000000000000000000000
Aval time = 13.72184181213378900000000000000000
Iter time = 13.72184181213378900000000000000000
MELHOR: (-(X1)(X1)) | Numero de nos: 3 | Erro: 60.3440437316894531250000000 |

-----------
GERACAO 240: 
Evol time = 0.00000000000000000000000000000000
Aval time = 13.67043519020080600000000000000000
Iter time = 13.67043519020080600000000000000000
MELHOR: (-(X1)(X1)) | Numero de nos: 3 | Erro: 60.3440437316894531250000000 |

-----------
GERACAO 241: 
Evol time = 0.00000000000000000000000000000000
Aval time = 13.59002900123596200000000000000000
Iter time = 13.59002900123596200000000000000000
MELHOR: (-(X1)(X1)) | Numero de nos: 3 | Erro: 60.3440437316894531250000000 |

-----------
GERACAO 242: 
Evol time = 0.00000000000000000000000000000000
Aval time = 14.18763184547424300000000000000000
Iter time = 14.18763184547424300000000000000000
MELHOR: (-(X1)(X1)) | Numero de nos: 3 | Erro: 60.3440437316894531250000000 |

-----------
GERACAO 243: 
Evol time = 0.00000000000000000000000000000000
Aval time = 13.62703204154968300000000000000000
Iter time = 13.62703204154968300000000000000000
MELHOR: (-(X1)(X1)) | Numero de nos: 3 | Erro: 60.3440437316894531250000000 |

-----------
GERACAO 244: 
Evol time = 0.00000000000000000000000000000000
Aval time = 13.82442998886108400000000000000000
Iter time = 13.82442998886108400000000000000000
MELHOR: (-(X1)(X1)) | Numero de nos: 3 | Erro: 60.3440437316894531250000000 |

-----------
GERACAO 245: 
Evol time = 0.00000000000000000000000000000000
Aval time = 13.87263202667236300000000000000000
Iter time = 13.88823199272155800000000000000000
MELHOR: (-(X1)(X1)) | Numero de nos: 3 | Erro: 60.3440437316894531250000000 |

-----------
GERACAO 246: 
Evol time = 0.00000000000000000000000000000000
Aval time = 13.79822993278503400000000000000000
Iter time = 13.79822993278503400000000000000000
MELHOR: (-(X1)(X1)) | Numero de nos: 3 | Erro: 60.3440437316894531250000000 |

-----------
GERACAO 247: 
Evol time = 0.00000000000000000000000000000000
Aval time = 13.73223614692688000000000000000000
Iter time = 13.73223614692688000000000000000000
MELHOR: (-(X1)(X1)) | Numero de nos: 3 | Erro: 60.3440437316894531250000000 |

-----------
GERACAO 248: 
Evol time = 0.00000000000000000000000000000000
Aval time = 13.13983583450317400000000000000000
Iter time = 13.13983583450317400000000000000000
MELHOR: (/(/(/(/(cos(sin(/(-(-(-(cos(cos(+(X1)(sqrt(sin(X2))))))(X1))(/(cos(cos(/(*(+(cos(+(*(*(-inf)(/(-(X1)(-inf))(sqrt(X1))))(X1))(X2)))(+(-inf)(sqrt(-(-inf)(exp(X1))))))(sqrt(sqrt(-inf))))(cos(X2)))))(sqrt(/(/(-inf)(/(X1)(-inf)))(/(sqrt(exp(X1)))(exp(sin(exp(X1)))))))))(/(*(*(X2)(X1))(X1))(X2)))(X2))))(X1))(-inf))(/(X2)(-inf)))(exp(+(exp(cos(cos(X2))))(/(+(+(/(sin(exp(X1)))(*(exp(X2))(-inf)))(*(-inf)(-inf)))(+(+(X2)(X1))(+(X2)(X2))))(exp(-inf)))))) | Numero de nos: 106 | Erro: 53.5750198364257812500000000 |

-----------
GERACAO 249: 
Evol time = 0.00000000000000000000000000000000
Aval time = 13.57942914962768600000000000000000
Iter time = 13.57942914962768600000000000000000
MELHOR: (/(/(/(/(cos(sin(/(-(-(-(cos(cos(+(X1)(sqrt(sin(X2))))))(X1))(/(cos(cos(/(*(+(cos(+(*(*(-inf)(/(-(X1)(-inf))(sqrt(X1))))(X1))(X2)))(+(-inf)(sqrt(-(-inf)(exp(X1))))))(sqrt(sqrt(-inf))))(cos(X2)))))(sqrt(/(/(-inf)(/(X1)(-inf)))(/(sqrt(exp(X1)))(exp(sin(exp(X1)))))))))(/(*(*(X2)(X1))(X1))(X2)))(X2))))(X1))(-inf))(/(X2)(-inf)))(exp(+(exp(cos(cos(X2))))(/(+(+(/(sin(exp(X1)))(*(exp(X2))(-inf)))(*(-inf)(-inf)))(+(+(X2)(X1))(+(X2)(X2))))(exp(-inf)))))) | Numero de nos: 106 | Erro: 53.5750198364257812500000000 |

-----------
GERACAO 250: 
Evol time = 0.00000000000000000000000000000000
Aval time = 13.40883803367614700000000000000000
Iter time = 13.40883803367614700000000000000000
MELHOR: (/(/(/(/(cos(sin(/(-(-(-(cos(cos(+(X1)(sqrt(sin(X2))))))(X1))(/(cos(cos(/(*(+(cos(+(*(*(-inf)(/(-(X1)(-inf))(sqrt(X1))))(X1))(X2)))(+(-inf)(sqrt(-(-inf)(exp(X1))))))(sqrt(sqrt(-inf))))(cos(X2)))))(sqrt(/(/(-inf)(/(X1)(-inf)))(/(sqrt(exp(X1)))(exp(sin(exp(X1)))))))))(/(*(*(X2)(X1))(X1))(X2)))(X2))))(X1))(-inf))(/(X2)(-inf)))(exp(+(exp(cos(cos(X2))))(/(+(+(/(sin(exp(X1)))(*(exp(X2))(-inf)))(*(-inf)(-inf)))(+(+(X2)(X1))(+(X2)(X2))))(exp(-inf)))))) | Numero de nos: 106 | Erro: 53.5750198364257812500000000 |

-----------
GERACAO 251: 
Evol time = 0.00000000000000000000000000000000
Aval time = 13.98303389549255400000000000000000
Iter time = 13.98303389549255400000000000000000
MELHOR: (/(/(/(/(cos(sin(/(-(-(-(cos(cos(+(X1)(sqrt(sin(X2))))))(X1))(/(cos(cos(/(*(+(cos(+(*(*(-inf)(/(-(X1)(-inf))(sqrt(X1))))(X1))(X2)))(+(-inf)(sqrt(-(-inf)(exp(X1))))))(sqrt(sqrt(-inf))))(cos(X2)))))(sqrt(/(/(-inf)(/(X1)(-inf)))(/(sqrt(exp(X1)))(exp(sin(exp(X1)))))))))(/(*(*(X2)(X1))(X1))(X2)))(X2))))(X1))(-inf))(/(X2)(-inf)))(exp(+(exp(cos(cos(X2))))(/(+(+(/(sin(exp(X1)))(*(exp(X2))(-inf)))(*(-inf)(-inf)))(+(+(X2)(X1))(+(X2)(X2))))(exp(-inf)))))) | Numero de nos: 106 | Erro: 53.5750198364257812500000000 |

-----------
GERACAO 252: 
Evol time = 0.00000000000000000000000000000000
Aval time = 13.75623297691345200000000000000000
Iter time = 13.75623297691345200000000000000000
MELHOR: (/(/(/(/(cos(sin(/(-(-(-(cos(cos(+(X1)(sqrt(sin(X2))))))(X1))(/(cos(cos(/(*(+(cos(+(*(*(-inf)(/(-(X1)(-inf))(sqrt(X1))))(X1))(X2)))(+(-inf)(sqrt(-(-inf)(exp(X1))))))(sqrt(sqrt(-inf))))(cos(X2)))))(sqrt(/(/(-inf)(/(X1)(-inf)))(/(sqrt(exp(X1)))(exp(sin(exp(X1)))))))))(/(*(*(X2)(X1))(X1))(X2)))(X2))))(X1))(-inf))(/(X2)(-inf)))(exp(+(exp(cos(cos(X2))))(/(+(+(/(sin(exp(X1)))(*(exp(X2))(-inf)))(*(-inf)(-inf)))(+(+(X2)(X1))(+(X2)(X2))))(exp(-inf)))))) | Numero de nos: 106 | Erro: 53.5750198364257812500000000 |

-----------
GERACAO 253: 
Evol time = 0.00000000000000000000000000000000
Aval time = 13.61803102493286100000000000000000
Iter time = 13.61803102493286100000000000000000
MELHOR: (/(/(exp(X1))(/(X2)(-inf)))(exp(+(exp(cos(cos(sqrt(X1)))))(/(+(+(/(sin(exp(X1)))(*(exp(X2))(-inf)))(*(-inf)(-inf)))(-(sqrt(/(X2)(-inf)))(*(-inf)(*(+(-inf)(exp(+(sqrt(X1))(exp(sin(exp(/(-inf)(*(exp(+(sqrt(sqrt(+(X1)(*(sqrt(exp(sqrt(X1))))(sin(X2))))))(/(-inf)(sqrt(/(sqrt(sin(X2)))(+(-(exp(sqrt(cos(-(X2)(X2)))))(cos(X2)))(/(/(exp(-inf))(cos(sin(*(exp(cos(sin(-inf))))(X1)))))(exp(X1)))))))))(+(cos(exp(exp(-inf))))(-inf))))))))))(-inf)))))(exp(-inf)))))) | Numero de nos: 101 | Erro: 52.7305679321289062500000000 |

-----------
GERACAO 254: 
Evol time = 0.00000000000000000000000000000000
Aval time = 13.07823705673217800000000000000000
Iter time = 13.07823705673217800000000000000000
MELHOR: (/(/(exp(X1))(/(X2)(-inf)))(exp(+(exp(cos(cos(sqrt(X1)))))(/(+(+(/(sin(exp(X1)))(*(exp(X2))(-inf)))(*(-inf)(-inf)))(-(sqrt(/(X2)(-inf)))(*(-inf)(*(+(-inf)(exp(+(sqrt(X1))(exp(sin(exp(/(-inf)(*(exp(+(sqrt(sqrt(+(X1)(*(sqrt(exp(sqrt(X1))))(sin(X2))))))(/(-inf)(sqrt(/(sqrt(sin(X2)))(+(-(exp(sqrt(cos(-(X2)(X2)))))(cos(X2)))(/(/(exp(-inf))(cos(sin(*(exp(cos(sin(-inf))))(X1)))))(exp(X1)))))))))(+(cos(exp(exp(-inf))))(-inf))))))))))(-inf)))))(exp(-inf)))))) | Numero de nos: 101 | Erro: 52.7305679321289062500000000 |

-----------
GERACAO 255: 
Evol time = 0.00000000000000000000000000000000
Aval time = 13.06863307952880900000000000000000
Iter time = 13.06863307952880900000000000000000
MELHOR: (/(/(exp(X1))(/(X2)(-inf)))(exp(+(exp(cos(cos(sqrt(X1)))))(/(+(+(/(sin(exp(X1)))(*(exp(X2))(-inf)))(*(-inf)(-inf)))(-(sqrt(/(X2)(-inf)))(*(-inf)(*(+(-inf)(exp(+(sqrt(X1))(exp(sin(exp(/(-inf)(*(exp(+(sqrt(sqrt(+(X1)(*(sqrt(exp(sqrt(X1))))(sin(X2))))))(/(-inf)(sqrt(/(sqrt(sin(X2)))(+(-(exp(sqrt(cos(-(X2)(X2)))))(cos(X2)))(/(/(exp(-inf))(cos(sin(*(exp(cos(sin(-inf))))(X1)))))(exp(X1)))))))))(+(cos(exp(exp(-inf))))(-inf))))))))))(-inf)))))(exp(-inf)))))) | Numero de nos: 101 | Erro: 52.7305679321289062500000000 |

-----------
GERACAO 256: 
Evol time = 0.00000000000000000000000000000000
Aval time = 13.43223094940185500000000000000000
Iter time = 13.43223094940185500000000000000000
MELHOR: (/(/(exp(X1))(/(X2)(-inf)))(exp(+(exp(cos(cos(sqrt(X1)))))(/(+(+(/(sin(exp(X1)))(*(exp(X2))(-inf)))(*(-inf)(-inf)))(-(sqrt(/(X2)(-inf)))(*(-inf)(*(+(-inf)(exp(+(sqrt(X1))(exp(sin(exp(/(-inf)(*(exp(+(sqrt(sqrt(+(X1)(*(sqrt(exp(sqrt(X1))))(sin(X2))))))(/(-inf)(sqrt(/(sqrt(sin(X2)))(+(-(exp(sqrt(cos(-(X2)(X2)))))(cos(X2)))(/(/(exp(-inf))(cos(sin(*(exp(cos(sin(-inf))))(X1)))))(exp(X1)))))))))(+(cos(exp(exp(-inf))))(-inf))))))))))(-inf)))))(exp(-inf)))))) | Numero de nos: 101 | Erro: 52.7305679321289062500000000 |

-----------
GERACAO 257: 
Evol time = 0.00000000000000000000000000000000
Aval time = 13.84203505516052200000000000000000
Iter time = 13.84203505516052200000000000000000
MELHOR: (/(/(exp(X1))(/(X2)(-inf)))(exp(+(exp(cos(cos(sqrt(X1)))))(/(+(+(/(sin(exp(X1)))(*(exp(X2))(-inf)))(*(-inf)(-inf)))(-(sqrt(/(X2)(-inf)))(*(-inf)(*(+(-inf)(exp(+(sqrt(X1))(exp(sin(exp(/(-inf)(*(exp(+(sqrt(sqrt(+(X1)(*(sqrt(exp(sqrt(X1))))(sin(X2))))))(/(-inf)(sqrt(/(sqrt(sin(X2)))(+(-(exp(sqrt(cos(-(X2)(X2)))))(cos(X2)))(/(/(exp(-inf))(cos(sin(*(exp(cos(sin(-inf))))(X1)))))(exp(X1)))))))))(+(cos(exp(exp(-inf))))(-inf))))))))))(-inf)))))(exp(-inf)))))) | Numero de nos: 101 | Erro: 52.7305679321289062500000000 |

-----------
GERACAO 258: 
