/*-----------------------------------------------------------------
* NUMERO INDIVIDUOS: 100 	 CROSS-OVER: 0.90
* NUMERO GERACOES  : 1000 	 MUTACAO   : 0.40
* NUM MAXIMO NOS   : 30 	 ELITISMO  : 0.05
* PROFUNDIDADE MAX : 3 	 
*-----------------------------------------------------------------*/
Seed 11: 
(*(+(x1)(/(0.67821)(+(-(*(-(*(-(+(+(0.30616)(-(*(x1)(/(0.70125)(0.46541)))(0.03452)))(x1))(x1))(x1))(0.46785))(0.97778))(0.62288))(0.72420))))(0.28391)) | Numero de nos: 29 | Erro: 434176666894336.0000000000000000000000000 |
MELHOR: (*(+(0.05737)(+(+(+(/(0.98917)(x1))(0.57891))(*(*(x1)(x1))(x1)))(+(+(*(x1)(x1))(*(0.67330)(+(-(x1)(x1))(0.53963))))(x1))))(x1)) | Numero de nos: 29 | Erro: 1.0743567943572998000000000 |
MELHOR: (*(+(0.05737)(+(+(+(/(0.98917)(x1))(0.57891))(*(*(x1)(x1))(x1)))(+(+(*(x1)(x1))(*(0.67330)(+(-(x1)(x1))(0.53963))))(x1))))(x1)) | Numero de nos: 29 | Erro: 1.0743567943572998000000000 |
MELHOR: (*(+(0.05737)(+(+(+(/(0.98917)(x1))(0.57891))(*(*(x1)(x1))(x1)))(+(+(*(x1)(x1))(*(0.67330)(+(-(x1)(x1))(0.53963))))(x1))))(x1)) | Numero de nos: 29 | Erro: 1.0743567943572998000000000 |
MELHOR: (*(+(0.05737)(+(+(+(/(0.98917)(x1))(0.57891))(*(*(x1)(x1))(x1)))(+(+(*(x1)(x1))(*(0.67330)(+(-(x1)(x1))(0.53963))))(x1))))(x1)) | Numero de nos: 29 | Erro: 1.0743567943572998000000000 |
MELHOR: (*(+(0.05737)(+(+(+(/(0.98917)(x1))(0.57891))(*(*(x1)(x1))(x1)))(+(+(*(x1)(x1))(*(0.67330)(+(-(x1)(x1))(0.53963))))(x1))))(x1)) | Numero de nos: 29 | Erro: 1.0743567943572998000000000 |
MELHOR: (*(+(0.05737)(+(+(+(/(0.98917)(x1))(0.57891))(*(*(x1)(x1))(x1)))(+(+(*(x1)(x1))(*(0.67330)(+(-(x1)(x1))(0.53963))))(x1))))(x1)) | Numero de nos: 29 | Erro: 1.0743567943572998000000000 |
MELHOR: (*(+(0.05737)(+(+(+(/(0.98917)(x1))(0.57891))(*(*(x1)(x1))(x1)))(+(+(*(x1)(x1))(*(0.67330)(+(-(x1)(x1))(0.53963))))(x1))))(x1)) | Numero de nos: 29 | Erro: 1.0743567943572998000000000 |
MELHOR: (*(+(0.05737)(+(+(+(/(0.98917)(x1))(0.57891))(*(*(x1)(x1))(x1)))(+(+(*(x1)(x1))(*(0.67330)(+(-(x1)(x1))(0.53963))))(x1))))(x1)) | Numero de nos: 29 | Erro: 1.0743567943572998000000000 |
MELHOR: (*(+(0.05737)(+(+(+(/(0.98917)(x1))(0.57891))(*(*(x1)(x1))(x1)))(+(+(*(x1)(x1))(*(0.67330)(+(-(x1)(x1))(0.53963))))(x1))))(x1)) | Numero de nos: 29 | Erro: 1.0743567943572998000000000 |
MELHOR: (*(+(0.05737)(+(+(+(/(0.98917)(x1))(0.57891))(*(*(x1)(x1))(x1)))(+(+(*(x1)(x1))(*(0.67330)(+(-(x1)(x1))(0.53963))))(x1))))(x1)) | Numero de nos: 29 | Erro: 1.0743567943572998000000000 |
MELHOR: (*(+(0.05737)(+(+(+(/(0.98917)(x1))(0.57891))(*(*(x1)(x1))(x1)))(+(+(*(x1)(x1))(*(0.67330)(+(-(x1)(x1))(0.53963))))(x1))))(x1)) | Numero de nos: 29 | Erro: 1.0743567943572998000000000 |
MELHOR: (*(+(0.05737)(+(+(+(/(0.98917)(x1))(0.57891))(*(*(x1)(x1))(x1)))(+(+(*(x1)(x1))(*(0.67330)(+(-(x1)(x1))(0.53963))))(x1))))(x1)) | Numero de nos: 29 | Erro: 1.0743567943572998000000000 |
MELHOR: (*(+(0.05737)(+(+(+(/(0.98917)(x1))(0.57891))(*(*(x1)(x1))(x1)))(+(+(*(x1)(x1))(*(0.67330)(+(-(x1)(x1))(0.53963))))(x1))))(x1)) | Numero de nos: 29 | Erro: 1.0743567943572998000000000 |
MELHOR: (*(+(0.05737)(+(+(+(/(0.98917)(x1))(0.57891))(*(*(x1)(x1))(x1)))(+(+(*(x1)(x1))(*(0.67330)(+(-(x1)(x1))(0.53963))))(x1))))(x1)) | Numero de nos: 29 | Erro: 1.0743567943572998000000000 |
MELHOR: (*(+(0.05737)(+(+(+(/(0.98917)(x1))(0.57891))(*(*(x1)(x1))(x1)))(+(+(*(x1)(x1))(*(0.67330)(+(-(x1)(x1))(0.53963))))(x1))))(x1)) | Numero de nos: 29 | Erro: 1.0743567943572998000000000 |
MELHOR: (*(+(0.05737)(+(+(+(/(0.98917)(x1))(0.57891))(*(*(x1)(x1))(x1)))(+(+(*(x1)(x1))(*(0.67330)(+(-(x1)(x1))(0.53963))))(x1))))(x1)) | Numero de nos: 29 | Erro: 1.0743567943572998000000000 |
MELHOR: (*(+(0.05737)(+(+(+(/(0.98917)(x1))(0.57891))(*(*(x1)(x1))(x1)))(+(+(*(x1)(x1))(*(0.67330)(+(-(x1)(x1))(0.53963))))(x1))))(x1)) | Numero de nos: 29 | Erro: 1.0743567943572998000000000 |
MELHOR: (*(+(0.05737)(+(+(+(/(0.98917)(x1))(0.57891))(*(*(x1)(x1))(x1)))(+(+(*(x1)(x1))(*(0.67330)(+(-(x1)(x1))(0.53963))))(x1))))(x1)) | Numero de nos: 29 | Erro: 1.0743567943572998000000000 |
MELHOR: (*(+(0.05737)(+(+(+(/(0.98917)(x1))(0.57891))(*(*(x1)(x1))(x1)))(+(+(*(x1)(x1))(*(0.67330)(+(-(x1)(x1))(0.53963))))(x1))))(x1)) | Numero de nos: 29 | Erro: 1.0743567943572998000000000 |
MELHOR: (*(+(0.05737)(+(+(+(/(0.98917)(x1))(0.57891))(*(*(x1)(x1))(x1)))(+(+(*(x1)(x1))(*(0.67330)(+(-(x1)(x1))(0.53963))))(x1))))(x1)) | Numero de nos: 29 | Erro: 1.0743567943572998000000000 |
MELHOR: (*(+(0.05737)(+(+(+(/(0.98917)(x1))(0.57891))(*(*(x1)(x1))(x1)))(+(+(*(x1)(x1))(*(0.67330)(+(-(x1)(x1))(0.53963))))(x1))))(x1)) | Numero de nos: 29 | Erro: 1.0743567943572998000000000 |
MELHOR: (*(+(0.05737)(+(+(+(/(0.98917)(x1))(0.57891))(*(*(x1)(x1))(x1)))(+(+(*(x1)(x1))(*(0.67330)(+(-(x1)(x1))(0.53963))))(x1))))(x1)) | Numero de nos: 29 | Erro: 1.0743567943572998000000000 |
MELHOR: (*(+(0.05737)(+(+(+(/(0.98917)(x1))(0.57891))(*(*(x1)(x1))(x1)))(+(+(*(x1)(x1))(*(0.67330)(+(-(x1)(x1))(0.53963))))(x1))))(x1)) | Numero de nos: 29 | Erro: 1.0743567943572998000000000 |
MELHOR: (*(+(0.05737)(+(+(+(/(0.98917)(x1))(0.57891))(*(*(x1)(x1))(x1)))(+(+(*(x1)(x1))(*(0.67330)(+(-(x1)(x1))(0.53963))))(x1))))(x1)) | Numero de nos: 29 | Erro: 1.0743567943572998000000000 |
MELHOR: (*(+(0.05737)(+(+(+(/(0.98917)(x1))(0.57891))(*(*(x1)(x1))(x1)))(+(+(*(x1)(x1))(*(0.67330)(+(-(x1)(x1))(0.53963))))(x1))))(x1)) | Numero de nos: 29 | Erro: 1.0743567943572998000000000 |
MELHOR: (*(+(0.05737)(+(+(+(/(0.98917)(x1))(0.57891))(*(*(x1)(x1))(x1)))(+(+(*(x1)(x1))(*(0.67330)(+(-(x1)(x1))(0.53963))))(x1))))(x1)) | Numero de nos: 29 | Erro: 1.0743567943572998000000000 |
MELHOR: (*(+(0.05737)(+(+(+(/(0.98917)(x1))(0.57891))(*(*(x1)(x1))(x1)))(+(+(*(x1)(x1))(*(0.67330)(+(-(x1)(x1))(0.53963))))(x1))))(x1)) | Numero de nos: 29 | Erro: 1.0743567943572998000000000 |
MELHOR: (*(+(0.05737)(+(+(+(/(0.98917)(x1))(0.57891))(*(*(x1)(x1))(x1)))(+(+(*(x1)(x1))(*(0.67330)(+(-(x1)(x1))(0.53963))))(x1))))(x1)) | Numero de nos: 29 | Erro: 1.0743567943572998000000000 |
MELHOR: (*(+(0.05737)(+(+(+(/(0.98917)(x1))(0.57891))(*(*(x1)(x1))(x1)))(+(+(*(x1)(x1))(*(0.67330)(+(-(x1)(x1))(0.53963))))(x1))))(x1)) | Numero de nos: 29 | Erro: 1.0743567943572998000000000 |
MELHOR: (*(+(0.05737)(+(+(+(/(0.98917)(x1))(0.57891))(*(*(x1)(x1))(x1)))(+(+(*(x1)(x1))(*(0.67330)(+(-(x1)(x1))(0.53963))))(x1))))(x1)) | Numero de nos: 29 | Erro: 1.0743567943572998000000000 |
MELHOR: (*(+(0.05737)(+(+(+(/(0.98917)(x1))(0.57891))(*(*(x1)(x1))(x1)))(+(+(*(x1)(x1))(*(0.67330)(+(-(x1)(x1))(0.53963))))(x1))))(x1)) | Numero de nos: 29 | Erro: 1.0743567943572998000000000 |
MELHOR: (*(+(0.05737)(+(+(+(/(0.98917)(x1))(0.57891))(*(*(x1)(x1))(x1)))(+(+(*(x1)(x1))(*(0.67330)(+(-(x1)(x1))(0.53963))))(x1))))(x1)) | Numero de nos: 29 | Erro: 1.0743567943572998000000000 |
MELHOR: (*(+(0.05737)(+(+(+(/(0.98917)(x1))(0.57891))(*(*(x1)(x1))(x1)))(+(+(*(x1)(x1))(*(0.67330)(+(-(x1)(x1))(0.53963))))(x1))))(x1)) | Numero de nos: 29 | Erro: 1.0743567943572998000000000 |
MELHOR: (*(+(0.05737)(+(+(+(/(0.98917)(x1))(0.57891))(*(*(x1)(x1))(x1)))(+(+(*(x1)(x1))(*(0.67330)(+(-(x1)(x1))(0.53963))))(x1))))(x1)) | Numero de nos: 29 | Erro: 1.0743567943572998000000000 |
MELHOR: (*(+(0.05737)(+(+(+(/(0.98917)(x1))(0.57891))(*(*(x1)(x1))(x1)))(+(+(*(x1)(x1))(*(0.67330)(+(-(x1)(x1))(0.53963))))(x1))))(x1)) | Numero de nos: 29 | Erro: 1.0743567943572998000000000 |
MELHOR: (*(+(0.05737)(+(+(+(/(0.98917)(x1))(0.57891))(*(*(x1)(x1))(x1)))(+(+(*(x1)(x1))(*(0.67330)(+(-(x1)(x1))(0.53963))))(x1))))(x1)) | Numero de nos: 29 | Erro: 1.0743567943572998000000000 |
MELHOR: (*(+(0.05737)(+(+(+(/(0.98917)(x1))(0.57891))(*(*(x1)(x1))(x1)))(+(+(*(x1)(x1))(*(0.67330)(+(-(x1)(x1))(0.53963))))(x1))))(x1)) | Numero de nos: 29 | Erro: 1.0743567943572998000000000 |
MELHOR: (*(+(0.05737)(+(+(+(/(0.98917)(x1))(0.57891))(*(*(x1)(x1))(x1)))(+(+(*(x1)(x1))(*(0.67330)(+(-(x1)(x1))(0.53963))))(x1))))(x1)) | Numero de nos: 29 | Erro: 1.0743567943572998000000000 |
MELHOR: (*(+(0.05737)(+(+(+(/(0.98917)(x1))(0.57891))(*(*(x1)(x1))(x1)))(+(+(*(x1)(x1))(*(0.67330)(+(-(x1)(x1))(0.53963))))(x1))))(x1)) | Numero de nos: 29 | Erro: 1.0743567943572998000000000 |
MELHOR: (*(+(0.05737)(+(+(+(/(0.98917)(x1))(0.57891))(*(*(x1)(x1))(x1)))(+(+(*(x1)(x1))(*(0.67330)(+(-(x1)(x1))(0.53963))))(x1))))(x1)) | Numero de nos: 29 | Erro: 1.0743567943572998000000000 |
MELHOR: (*(+(0.05737)(+(+(+(/(0.98917)(x1))(0.57891))(*(*(x1)(x1))(x1)))(+(+(*(x1)(x1))(*(0.67330)(+(-(x1)(x1))(0.53963))))(x1))))(x1)) | Numero de nos: 29 | Erro: 1.0743567943572998000000000 |
MELHOR: (*(+(0.05737)(+(+(+(/(0.98917)(x1))(0.57891))(*(*(x1)(x1))(x1)))(+(+(*(x1)(x1))(*(0.67330)(+(-(x1)(x1))(0.53963))))(x1))))(x1)) | Numero de nos: 29 | Erro: 1.0743567943572998000000000 |
MELHOR: (*(+(0.05737)(+(+(+(/(0.98917)(x1))(0.57891))(*(*(x1)(x1))(x1)))(+(+(*(x1)(x1))(*(0.67330)(+(-(x1)(x1))(0.53963))))(x1))))(x1)) | Numero de nos: 29 | Erro: 1.0743567943572998000000000 |
MELHOR: (*(+(0.05737)(+(+(+(/(0.98917)(x1))(0.57891))(*(*(x1)(x1))(x1)))(+(+(*(x1)(x1))(*(0.67330)(+(-(x1)(x1))(0.53963))))(x1))))(x1)) | Numero de nos: 29 | Erro: 1.0743567943572998000000000 |
MELHOR: (*(+(0.05737)(+(+(+(/(0.98917)(x1))(0.57891))(*(*(x1)(x1))(x1)))(+(+(*(x1)(x1))(*(0.67330)(+(-(x1)(x1))(0.53963))))(x1))))(x1)) | Numero de nos: 29 | Erro: 1.0743567943572998000000000 |
MELHOR: (*(+(0.05737)(+(+(+(/(0.98917)(x1))(0.57891))(*(*(x1)(x1))(x1)))(+(+(*(x1)(x1))(*(0.67330)(+(-(x1)(x1))(0.53963))))(x1))))(x1)) | Numero de nos: 29 | Erro: 1.0743567943572998000000000 |
MELHOR: (*(+(0.05737)(+(+(+(/(0.98917)(x1))(0.57891))(*(*(x1)(x1))(x1)))(+(+(*(x1)(x1))(*(0.67330)(+(-(x1)(x1))(0.53963))))(x1))))(x1)) | Numero de nos: 29 | Erro: 1.0743567943572998000000000 |
MELHOR: (*(+(0.05737)(+(+(+(/(0.98917)(x1))(0.57891))(*(*(x1)(x1))(x1)))(+(+(*(x1)(x1))(*(0.67330)(+(-(x1)(x1))(0.53963))))(x1))))(x1)) | Numero de nos: 29 | Erro: 1.0743567943572998000000000 |
MELHOR: (*(+(0.05737)(+(+(+(/(0.98917)(x1))(0.57891))(*(*(x1)(x1))(x1)))(+(+(*(x1)(x1))(*(0.67330)(+(-(x1)(x1))(0.53963))))(x1))))(x1)) | Numero de nos: 29 | Erro: 1.0743567943572998000000000 |
MELHOR: (*(+(0.05737)(+(+(+(/(0.98917)(x1))(0.57891))(*(*(x1)(x1))(x1)))(+(+(*(x1)(x1))(*(0.67330)(+(-(x1)(x1))(0.53963))))(x1))))(x1)) | Numero de nos: 29 | Erro: 1.0743567943572998000000000 |
MELHOR: (*(+(0.05737)(+(+(+(/(0.98917)(x1))(0.57891))(*(*(x1)(x1))(x1)))(+(+(*(x1)(x1))(*(0.67330)(+(-(x1)(x1))(0.53963))))(x1))))(x1)) | Numero de nos: 29 | Erro: 1.0743567943572998000000000 |
MELHOR: (*(+(0.05737)(+(+(+(/(0.98917)(x1))(0.57891))(*(*(x1)(x1))(x1)))(+(+(*(x1)(x1))(*(0.67330)(+(-(x1)(x1))(0.53963))))(x1))))(x1)) | Numero de nos: 29 | Erro: 1.0743567943572998000000000 |
MELHOR: (*(+(0.05737)(+(+(+(/(0.98917)(x1))(0.57891))(*(*(x1)(x1))(x1)))(+(+(*(x1)(x1))(*(0.67330)(+(-(x1)(x1))(0.53963))))(x1))))(x1)) | Numero de nos: 29 | Erro: 1.0743567943572998000000000 |
MELHOR: (*(+(0.05737)(+(+(+(/(0.98917)(x1))(0.57891))(*(*(x1)(x1))(x1)))(+(+(*(x1)(x1))(*(0.67330)(+(-(x1)(x1))(0.53963))))(x1))))(x1)) | Numero de nos: 29 | Erro: 1.0743567943572998000000000 |
MELHOR: (*(+(0.05737)(+(+(+(/(0.98917)(x1))(0.57891))(*(*(x1)(x1))(x1)))(+(+(*(x1)(x1))(*(0.67330)(+(-(x1)(x1))(0.53963))))(x1))))(x1)) | Numero de nos: 29 | Erro: 1.0743567943572998000000000 |
MELHOR: (*(+(0.05737)(+(+(+(/(0.98917)(x1))(0.57891))(*(*(x1)(x1))(x1)))(+(+(*(x1)(x1))(*(0.67330)(+(-(x1)(x1))(0.53963))))(x1))))(x1)) | Numero de nos: 29 | Erro: 1.0743567943572998000000000 |
MELHOR: (*(+(0.05737)(+(+(+(/(0.98917)(x1))(0.57891))(*(*(x1)(x1))(x1)))(+(+(*(x1)(x1))(*(0.67330)(+(-(x1)(x1))(0.53963))))(x1))))(x1)) | Numero de nos: 29 | Erro: 1.0743567943572998000000000 |
MELHOR: (*(+(0.05737)(+(+(+(/(0.98917)(x1))(0.57891))(*(*(x1)(x1))(x1)))(+(+(*(x1)(x1))(*(0.67330)(+(-(x1)(x1))(0.53963))))(x1))))(x1)) | Numero de nos: 29 | Erro: 1.0743567943572998000000000 |
MELHOR: (*(+(0.05737)(+(+(+(/(0.98917)(x1))(0.57891))(*(*(x1)(x1))(x1)))(+(+(*(x1)(x1))(*(0.67330)(+(-(x1)(x1))(0.53963))))(x1))))(x1)) | Numero de nos: 29 | Erro: 1.0743567943572998000000000 |
MELHOR: (*(+(0.05737)(+(+(+(/(0.98917)(x1))(0.57891))(*(*(x1)(x1))(x1)))(+(+(*(x1)(x1))(*(0.67330)(+(-(x1)(x1))(0.53963))))(x1))))(x1)) | Numero de nos: 29 | Erro: 1.0743567943572998000000000 |
MELHOR: (*(+(0.05737)(+(+(+(/(0.98917)(x1))(0.57891))(*(*(x1)(x1))(x1)))(+(+(*(x1)(x1))(*(0.67330)(+(-(x1)(x1))(0.53963))))(x1))))(x1)) | Numero de nos: 29 | Erro: 1.0743567943572998000000000 |
MELHOR: (*(+(0.05737)(+(+(+(/(0.98917)(x1))(0.57891))(*(*(x1)(x1))(x1)))(+(+(*(x1)(x1))(*(0.67330)(+(-(x1)(x1))(0.53963))))(x1))))(x1)) | Numero de nos: 29 | Erro: 1.0743567943572998000000000 |
MELHOR: (*(+(0.05737)(+(+(+(/(0.98917)(x1))(0.57891))(*(*(x1)(x1))(x1)))(+(+(*(x1)(x1))(*(0.67330)(+(-(x1)(x1))(0.53963))))(x1))))(x1)) | Numero de nos: 29 | Erro: 1.0743567943572998000000000 |
MELHOR: (*(+(0.05737)(+(+(+(/(0.98917)(x1))(0.57891))(*(*(x1)(x1))(x1)))(+(+(*(x1)(x1))(*(0.67330)(+(-(x1)(x1))(0.53963))))(x1))))(x1)) | Numero de nos: 29 | Erro: 1.0743567943572998000000000 |
MELHOR: (*(+(0.05737)(+(+(+(/(0.98917)(x1))(0.57891))(*(*(x1)(x1))(x1)))(+(+(*(x1)(x1))(*(0.67330)(+(-(x1)(x1))(0.53963))))(x1))))(x1)) | Numero de nos: 29 | Erro: 1.0743567943572998000000000 |
MELHOR: (*(+(0.05737)(+(+(+(/(0.98917)(x1))(0.57891))(*(*(x1)(x1))(x1)))(+(+(*(x1)(x1))(*(0.67330)(+(-(x1)(x1))(0.53963))))(x1))))(x1)) | Numero de nos: 29 | Erro: 1.0743567943572998000000000 |
MELHOR: (*(+(0.05737)(+(+(+(/(0.98917)(x1))(0.57891))(*(*(x1)(x1))(x1)))(+(+(*(x1)(x1))(*(0.67330)(+(-(x1)(x1))(0.53963))))(x1))))(x1)) | Numero de nos: 29 | Erro: 1.0743567943572998000000000 |
MELHOR: (*(+(0.05737)(+(+(+(/(0.98917)(x1))(0.57891))(*(*(x1)(x1))(x1)))(+(+(*(x1)(x1))(*(0.67330)(+(-(x1)(x1))(0.53963))))(x1))))(x1)) | Numero de nos: 29 | Erro: 1.0743567943572998000000000 |
MELHOR: (*(+(0.05737)(+(+(+(/(0.98917)(x1))(0.57891))(*(*(x1)(x1))(x1)))(+(+(*(x1)(x1))(*(0.67330)(+(-(x1)(x1))(0.53963))))(x1))))(x1)) | Numero de nos: 29 | Erro: 1.0743567943572998000000000 |
MELHOR: (*(+(0.05737)(+(+(+(/(0.98917)(x1))(0.57891))(*(*(x1)(x1))(x1)))(+(+(*(x1)(x1))(*(0.67330)(+(-(x1)(x1))(0.53963))))(x1))))(x1)) | Numero de nos: 29 | Erro: 1.0743567943572998000000000 |
MELHOR: (*(+(0.05737)(+(+(+(/(0.98917)(x1))(0.57891))(*(*(x1)(x1))(x1)))(+(+(*(x1)(x1))(*(0.67330)(+(-(x1)(x1))(0.53963))))(x1))))(x1)) | Numero de nos: 29 | Erro: 1.0743567943572998000000000 |
MELHOR: (*(+(0.05737)(+(+(+(/(0.98917)(x1))(0.57891))(*(*(x1)(x1))(x1)))(+(+(*(x1)(x1))(*(0.67330)(+(-(x1)(x1))(0.53963))))(x1))))(x1)) | Numero de nos: 29 | Erro: 1.0743567943572998000000000 |
MELHOR: (*(+(0.05737)(+(+(+(/(0.98917)(x1))(0.57891))(*(*(x1)(x1))(x1)))(+(+(*(x1)(x1))(*(0.67330)(+(-(x1)(x1))(0.53963))))(x1))))(x1)) | Numero de nos: 29 | Erro: 1.0743567943572998000000000 |
MELHOR: (*(+(0.05737)(+(+(+(/(0.98917)(x1))(0.57891))(*(*(x1)(x1))(x1)))(+(+(*(x1)(x1))(*(0.67330)(+(-(x1)(x1))(0.53963))))(x1))))(x1)) | Numero de nos: 29 | Erro: 1.0743567943572998000000000 |
MELHOR: (*(+(0.05737)(+(+(+(/(0.98917)(x1))(0.57891))(*(*(x1)(x1))(x1)))(+(+(*(x1)(x1))(*(0.67330)(+(-(x1)(x1))(0.53963))))(x1))))(x1)) | Numero de nos: 29 | Erro: 1.0743567943572998000000000 |
MELHOR: (*(+(0.05737)(+(+(+(/(0.98917)(x1))(0.57891))(*(*(x1)(x1))(x1)))(+(+(*(x1)(x1))(*(0.67330)(+(-(x1)(x1))(0.53963))))(x1))))(x1)) | Numero de nos: 29 | Erro: 1.0743567943572998000000000 |
MELHOR: (*(+(0.05737)(+(+(+(/(0.98917)(x1))(0.57891))(*(*(x1)(x1))(x1)))(+(+(*(x1)(x1))(*(0.67330)(+(-(x1)(x1))(0.53963))))(x1))))(x1)) | Numero de nos: 29 | Erro: 1.0743567943572998000000000 |
MELHOR: (*(+(0.05737)(+(+(+(/(0.98917)(x1))(0.57891))(*(*(x1)(x1))(x1)))(+(+(*(x1)(x1))(*(0.67330)(+(-(x1)(x1))(0.53963))))(x1))))(x1)) | Numero de nos: 29 | Erro: 1.0743567943572998000000000 |
MELHOR: (*(+(0.05737)(+(+(+(/(0.98917)(x1))(0.57891))(*(*(x1)(x1))(x1)))(+(+(*(x1)(x1))(*(0.67330)(+(-(x1)(x1))(0.53963))))(x1))))(x1)) | Numero de nos: 29 | Erro: 1.0743567943572998000000000 |
MELHOR: (*(+(0.05737)(+(+(+(/(0.98917)(x1))(0.57891))(*(*(x1)(x1))(x1)))(+(+(*(x1)(x1))(*(0.67330)(+(-(x1)(x1))(0.53963))))(x1))))(x1)) | Numero de nos: 29 | Erro: 1.0743567943572998000000000 |
MELHOR: (*(+(0.05737)(+(+(+(/(0.98917)(x1))(0.57891))(*(*(x1)(x1))(x1)))(+(+(*(x1)(x1))(*(0.67330)(+(-(x1)(x1))(0.53963))))(x1))))(x1)) | Numero de nos: 29 | Erro: 1.0743567943572998000000000 |
MELHOR: (*(+(0.05737)(+(+(+(/(0.98917)(x1))(0.57891))(*(*(x1)(x1))(x1)))(+(+(*(x1)(x1))(*(0.67330)(+(-(x1)(x1))(0.53963))))(x1))))(x1)) | Numero de nos: 29 | Erro: 1.0743567943572998000000000 |
MELHOR: (*(+(0.05737)(+(+(+(/(0.98917)(x1))(0.57891))(*(*(x1)(x1))(x1)))(+(+(*(x1)(x1))(*(0.67330)(+(-(x1)(x1))(0.53963))))(x1))))(x1)) | Numero de nos: 29 | Erro: 1.0743567943572998000000000 |
MELHOR: (*(+(0.05737)(+(+(+(/(0.98917)(x1))(0.57891))(*(*(x1)(x1))(x1)))(+(+(*(x1)(x1))(*(0.67330)(+(-(x1)(x1))(0.53963))))(x1))))(x1)) | Numero de nos: 29 | Erro: 1.0743567943572998000000000 |
MELHOR: (*(+(0.05737)(+(+(+(/(0.98917)(x1))(0.57891))(*(*(x1)(x1))(x1)))(+(+(*(x1)(x1))(*(0.67330)(+(-(x1)(x1))(0.53963))))(x1))))(x1)) | Numero de nos: 29 | Erro: 1.0743567943572998000000000 |
MELHOR: (*(+(0.05737)(+(+(+(/(0.98917)(x1))(0.57891))(*(*(x1)(x1))(x1)))(+(+(*(x1)(x1))(*(0.67330)(+(-(x1)(x1))(0.53963))))(x1))))(x1)) | Numero de nos: 29 | Erro: 1.0743567943572998000000000 |
MELHOR: (*(+(0.05737)(+(+(+(/(0.98917)(x1))(0.57891))(*(*(x1)(x1))(x1)))(+(+(*(x1)(x1))(*(0.67330)(+(-(x1)(x1))(0.53963))))(x1))))(x1)) | Numero de nos: 29 | Erro: 1.0743567943572998000000000 |
MELHOR: (*(+(0.05737)(+(+(+(/(0.98917)(x1))(0.57891))(*(*(x1)(x1))(x1)))(+(+(*(x1)(x1))(*(0.67330)(+(-(x1)(x1))(0.53963))))(x1))))(x1)) | Numero de nos: 29 | Erro: 1.0743567943572998000000000 |
MELHOR: (*(+(0.05737)(+(+(+(/(0.98917)(x1))(0.57891))(*(*(x1)(x1))(x1)))(+(+(*(x1)(x1))(*(0.67330)(+(-(x1)(x1))(0.53963))))(x1))))(x1)) | Numero de nos: 29 | Erro: 1.0743567943572998000000000 |
MELHOR: (*(+(0.05737)(+(+(+(/(0.98917)(x1))(0.57891))(*(*(x1)(x1))(x1)))(+(+(*(x1)(x1))(*(0.67330)(+(-(x1)(x1))(0.53963))))(x1))))(x1)) | Numero de nos: 29 | Erro: 1.0743567943572998000000000 |
MELHOR: (*(+(0.05737)(+(+(+(/(0.98917)(x1))(0.57891))(*(*(x1)(x1))(x1)))(+(+(*(x1)(x1))(*(0.67330)(+(-(x1)(x1))(0.53963))))(x1))))(x1)) | Numero de nos: 29 | Erro: 1.0743567943572998000000000 |
MELHOR: (*(+(0.05737)(+(+(+(/(0.98917)(x1))(0.57891))(*(*(x1)(x1))(x1)))(+(+(*(x1)(x1))(*(0.67330)(+(-(x1)(x1))(0.53963))))(x1))))(x1)) | Numero de nos: 29 | Erro: 1.0743567943572998000000000 |
MELHOR: (*(+(0.05737)(+(+(+(/(0.98917)(x1))(0.57891))(*(*(x1)(x1))(x1)))(+(+(*(x1)(x1))(*(0.67330)(+(-(x1)(x1))(0.53963))))(x1))))(x1)) | Numero de nos: 29 | Erro: 1.0743567943572998000000000 |
MELHOR: (*(+(0.05737)(+(+(+(/(0.98917)(x1))(0.57891))(*(*(x1)(x1))(x1)))(+(+(*(x1)(x1))(*(0.67330)(+(-(x1)(x1))(0.53963))))(x1))))(x1)) | Numero de nos: 29 | Erro: 1.0743567943572998000000000 |
MELHOR: (*(+(0.05737)(+(+(+(/(0.98917)(x1))(0.57891))(*(*(x1)(x1))(x1)))(+(+(*(x1)(x1))(*(0.67330)(+(-(x1)(x1))(0.53963))))(x1))))(x1)) | Numero de nos: 29 | Erro: 1.0743567943572998000000000 |
MELHOR: (*(+(0.05737)(+(+(+(/(0.98917)(x1))(0.57891))(*(*(x1)(x1))(x1)))(+(+(*(x1)(x1))(*(0.67330)(+(-(x1)(x1))(0.53963))))(x1))))(x1)) | Numero de nos: 29 | Erro: 1.0743567943572998000000000 |
MELHOR: (*(+(0.05737)(+(+(+(/(0.98917)(x1))(0.57891))(*(*(x1)(x1))(x1)))(+(+(*(x1)(x1))(*(0.67330)(+(-(x1)(x1))(0.53963))))(x1))))(x1)) | Numero de nos: 29 | Erro: 1.0743567943572998000000000 |
MELHOR: (*(+(0.05737)(+(+(+(/(0.98917)(x1))(0.57891))(*(*(x1)(x1))(x1)))(+(+(*(x1)(x1))(*(0.67330)(+(-(x1)(x1))(0.53963))))(x1))))(x1)) | Numero de nos: 29 | Erro: 1.0743567943572998000000000 |
